Transaction ID | Date | Total Cost | Customer ID | Product ID | Discounts/Promotions Applied
transaction900 | 2021-10-03 | 129 | customer284 | product113 | 0
transaction901 | 2022-08-06 | 59 | customer261 | product20 | 0
transaction902 | 2019-04-16 | 152 | customer438 | product373 | 0
transaction903 | 2020-07-26 | 186 | customer446 | product408 | 0
transaction904 | 2023-04-13 | 111 | customer118 | product391 | 0
transaction905 | 2019-02-13 | 33 | customer251 | product459 | 0
transaction906 | 2022-03-20 | 140 | customer253 | product273 | 0
transaction907 | 2022-10-28 | 93 | customer483 | product453 | 0
transaction908 | 2023-05-03 | 76 | customer11 | product311 | 0
transaction909 | 2020-04-12 | 179 | customer95 | product242 | 0
transaction910 | 2023-05-21 | 107 | customer365 | product151 | 0
transaction911 | 2020-04-11 | 150 | customer398 | product497 | 0
transaction912 | 2023-03-04 | 162 | customer57 | product385 | 0
transaction913 | 2020-10-21 | 121 | customer185 | product54 | 0
transaction914 | 2020-05-28 | 21 | customer159 | product453 | 0
transaction915 | 2019-04-10 | 35 | customer346 | product475 | 0
transaction916 | 2023-03-21 | 163 | customer405 | product274 | 0
transaction917 | 2020-08-18 | 73 | customer18 | product128 | 0
transaction918 | 2023-04-21 | 130 | customer259 | product167 | 0
transaction919 | 2019-09-11 | 187 | customer299 | product150 | 0
transaction920 | 2022-07-03 | 178 | customer240 | product240 | 0
transaction921 | 2023-03-03 | 109 | customer315 | product195 | 0
transaction922 | 2020-01-16 | 62 | customer351 | product33 | 0
transaction923 | 2021-05-02 | 57 | customer441 | product380 | 0
transaction924 | 2019-05-10 | 72 | customer260 | product127 | 0
transaction925 | 2023-07-27 | 149 | customer348 | product255 | 0
transaction926 | 2022-03-24 | 170 | customer452 | product206 | 0
transaction927 | 2022-12-12 | 183 | customer258 | product285 | 0
transaction928 | 2021-02-09 | 109 | customer240 | product255 | 0
transaction929 | 2019-09-02 | 16 | customer416 | product434 | 0
transaction930 | 2023-07-12 | 165 | customer201 | product355 | 0
transaction931 | 2021-06-26 | 65 | customer473 | product337 | 0
transaction932 | 2020-05-01 | 71 | customer153 | product99 | 0
transaction933 | 2023-03-18 | 196 | customer214 | product355 | 0
transaction934 | 2022-06-08 | 69 | customer223 | product179 | 0
transaction935 | 2022-10-15 | 74 | customer352 | product348 | 0
transaction936 | 2019-06-25 | 37 | customer331 | product492 | 0
transaction937 | 2020-06-05 | 66 | customer227 | product139 | 0
transaction938 | 2023-05-27 | 68 | customer485 | product406 | 0
transaction939 | 2022-10-15 | 166 | customer15 | product237 | 0
transaction940 | 2020-12-10 | 123 | customer329 | product192 | 0
transaction941 | 2019-02-08 | 166 | customer397 | product165 | 0
transaction942 | 2019-11-30 | 113 | customer124 | product297 | 0
transaction943 | 2023-04-05 | 43 | customer225 | product38 | 0
transaction944 | 2022-01-08 | 69 | customer202 | product487 | 0
transaction945 | 2019-08-31 | 78 | customer275 | product67 | 0
transaction946 | 2019-07-25 | 115 | customer499 | product34 | 0
transaction947 | 2020-01-02 | 123 | customer276 | product7 | 0
transaction948 | 2019-02-26 | 84 | customer496 | product375 | 0
transaction949 | 2021-01-03 | 194 | customer457 | product257 | 0
transaction950 | 2022-05-16 | 36 | customer35 | product406 | 0
transaction951 | 2019-07-22 | 148 | customer69 | product428 | 0
transaction952 | 2023-02-18 | 14 | customer443 | product428 | 0
transaction953 | 2023-05-24 | 73 | customer77 | product118 | 0
transaction954 | 2023-06-01 | 114 | customer382 | product359 | 0
transaction955 | 2020-10-18 | 102 | customer478 | product152 | 0
transaction956 | 2023-07-01 | 143 | customer404 | product275 | 0
transaction957 | 2019-10-12 | 134 | customer425 | product338 | 0
transaction958 | 2023-11-20 | 21 | customer135 | product286 | 0
transaction959 | 2021-01-03 | 75 | customer460 | product275 | 0
transaction960 | 2023-03-05 | 197 | customer200 | product184 | 0
transaction961 | 2021-10-27 | 8 | customer363 | product191 | 0
transaction962 | 2021-12-10 | 49 | customer421 | product295 | 0
transaction963 | 2020-05-23 | 47 | customer28 | product481 | 0
transaction964 | 2022-10-29 | 197 | customer138 | product99 | 0
transaction965 | 2020-10-20 | 160 | customer341 | product107 | 0
transaction966 | 2020-11-27 | 84 | customer490 | product448 | 0
transaction967 | 2022-03-15 | 166 | customer419 | product319 | 0
transaction968 | 2020-12-07 | 121 | customer136 | product244 | 0
transaction969 | 2019-05-20 | 185 | customer497 | product347 | 0
transaction970 | 2022-11-10 | 154 | customer278 | product476 | 0
transaction971 | 2022-07-02 | 198 | customer494 | product46 | 0
transaction972 | 2023-04-15 | 102 | customer248 | product353 | 0
transaction973 | 2019-10-26 | 22 | customer414 | product374 | 0
transaction974 | 2021-03-22 | 31 | customer401 | product57 | 0
transaction975 | 2019-07-22 | 91 | customer347 | product229 | 0
transaction976 | 2023-04-17 | 24 | customer137 | product21 | 0
transaction977 | 2022-03-09 | 64 | customer257 | product110 | 0
transaction978 | 2022-10-18 | 54 | customer184 | product27 | 0
transaction979 | 2021-11-09 | 59 | customer386 | product62 | 0
transaction980 | 2021-12-13 | 147 | customer397 | product415 | 0
transaction981 | 2021-01-22 | 193 | customer384 | product308 | 0
transaction982 | 2023-08-25 | 120 | customer159 | product483 | 0
transaction983 | 2023-11-27 | 145 | customer37 | product250 | 0
transaction984 | 2022-08-27 | 184 | customer59 | product36 | 0
transaction985 | 2021-07-05 | 111 | customer3 | product87 | 0
transaction986 | 2019-09-02 | 97 | customer58 | product235 | 0
transaction987 | 2020-08-02 | 50 | customer315 | product371 | 0
transaction988 | 2023-04-28 | 122 | customer39 | product112 | 0
transaction989 | 2020-09-07 | 116 | customer167 | product432 | 0
transaction990 | 2023-02-11 | 29 | customer410 | product91 | 0
transaction991 | 2020-06-12 | 92 | customer40 | product262 | 0
transaction992 | 2021-02-15 | 60 | customer483 | product371 | 0
transaction993 | 2019-09-25 | 59 | customer415 | product342 | 0
transaction994 | 2022-04-08 | 113 | customer348 | product430 | 0
transaction995 | 2020-10-19 | 67 | customer298 | product369 | 0
transaction996 | 2021-09-23 | 193 | customer179 | product196 | 0
transaction997 | 2022-10-19 | 63 | customer346 | product491 | 0
transaction998 | 2021-08-28 | 41 | customer322 | product413 | 0
transaction999 | 2023-08-17 | 48 | customer454 | product53 | 0
transaction1000 | 2019-04-15 | 149 | customer40 | product420 | 0
transaction1001 | 2020-03-20 | 70 | customer208 | product90 | 0
transaction1002 | 2022-02-25 | 167 | customer227 | product313 | 0
transaction1003 | 2020-12-12 | 103 | customer325 | product474 | 0
transaction1004 | 2019-03-25 | 61 | customer116 | product246 | 0
transaction1005 | 2020-07-28 | 191 | customer144 | product169 | 0
transaction1006 | 2019-02-09 | 162 | customer61 | product268 | 0
transaction1007 | 2019-08-13 | 107 | customer15 | product282 | 0
transaction1008 | 2023-08-07 | 74 | customer254 | product457 | 0
transaction1009 | 2019-02-13 | 11 | customer400 | product36 | 0
transaction1010 | 2020-03-26 | 98 | customer126 | product446 | 0
transaction1011 | 2022-12-13 | 66 | customer347 | product291 | 0
transaction1012 | 2019-12-27 | 61 | customer333 | product268 | 0
transaction1013 | 2022-04-22 | 155 | customer450 | product238 | 0
transaction1014 | 2019-03-17 | 43 | customer264 | product433 | 0
transaction1015 | 2020-05-28 | 119 | customer17 | product442 | 0
transaction1016 | 2022-11-08 | 103 | customer39 | product234 | 0
transaction1017 | 2022-06-17 | 61 | customer24 | product289 | 0
transaction1018 | 2021-03-18 | 133 | customer164 | product122 | 0
transaction1019 | 2021-01-30 | 161 | customer164 | product348 | 0
transaction1020 | 2019-09-02 | 70 | customer69 | product19 | 0
transaction1021 | 2022-08-14 | 58 | customer477 | product411 | 0
transaction1022 | 2022-07-16 | 40 | customer37 | product480 | 0
transaction1023 | 2021-08-26 | 6 | customer287 | product495 | 0
transaction1024 | 2020-10-26 | 41 | customer269 | product173 | 0
transaction1025 | 2022-05-08 | 19 | customer188 | product120 | 0
transaction1026 | 2022-05-15 | 15 | customer96 | product300 | 0
transaction1027 | 2022-09-09 | 14 | customer110 | product285 | 0
transaction1028 | 2023-04-14 | 68 | customer321 | product209 | 0
transaction1029 | 2022-03-07 | 132 | customer130 | product84 | 0
transaction1030 | 2023-04-03 | 197 | customer383 | product451 | 0
transaction1031 | 2019-06-24 | 185 | customer440 | product135 | 0
transaction1032 | 2019-12-31 | 188 | customer268 | product26 | 0
transaction1033 | 2022-09-07 | 59 | customer55 | product216 | 0
transaction1034 | 2021-11-11 | 169 | customer271 | product401 | 0
transaction1035 | 2019-08-04 | 64 | customer486 | product395 | 0
transaction1036 | 2021-05-17 | 184 | customer87 | product240 | 0
transaction1037 | 2021-06-05 | 163 | customer132 | product457 | 0
transaction1038 | 2022-09-15 | 62 | customer473 | product127 | 0
transaction1039 | 2021-05-05 | 104 | customer450 | product399 | 0
transaction1040 | 2020-03-16 | 44 | customer329 | product182 | 0
transaction1041 | 2022-05-22 | 78 | customer193 | product398 | 0
transaction1042 | 2022-05-05 | 161 | customer384 | product369 | 0
transaction1043 | 2019-12-20 | 131 | customer339 | product367 | 0
transaction1044 | 2020-01-05 | 7 | customer317 | product335 | 0
transaction1045 | 2021-06-25 | 198 | customer259 | product399 | 0
transaction1046 | 2020-10-26 | 143 | customer197 | product170 | 0
transaction1047 | 2021-06-07 | 52 | customer269 | product34 | 0
transaction1048 | 2020-05-09 | 186 | customer367 | product293 | 0
transaction1049 | 2019-11-13 | 142 | customer22 | product316 | 0
transaction1050 | 2019-04-22 | 108 | customer198 | product234 | 0
transaction1051 | 2023-11-08 | 65 | customer159 | product317 | 0
transaction1052 | 2023-09-06 | 23 | customer435 | product281 | 0
transaction1053 | 2021-12-19 | 22 | customer74 | product443 | 0
transaction1054 | 2021-09-16 | 39 | customer126 | product408 | 0
transaction1055 | 2023-03-16 | 25 | customer133 | product455 | 0
transaction1056 | 2020-12-13 | 129 | customer110 | product329 | 0
transaction1057 | 2019-01-23 | 104 | customer237 | product289 | 0
transaction1058 | 2022-05-26 | 177 | customer301 | product169 | 0
transaction1059 | 2019-05-03 | 192 | customer374 | product417 | 0
transaction1060 | 2021-03-07 | 77 | customer326 | product118 | 0
transaction1061 | 2022-12-29 | 104 | customer275 | product479 | 0
transaction1062 | 2021-07-15 | 181 | customer446 | product426 | 0
transaction1063 | 2021-06-29 | 20 | customer57 | product403 | 0
transaction1064 | 2021-01-13 | 151 | customer26 | product456 | 0
transaction1065 | 2022-03-19 | 185 | customer91 | product269 | 0
transaction1066 | 2023-09-21 | 111 | customer474 | product275 | 0
transaction1067 | 2023-04-12 | 96 | customer290 | product48 | 0
transaction1068 | 2022-03-10 | 192 | customer13 | product306 | 0
transaction1069 | 2020-08-12 | 67 | customer268 | product185 | 0
transaction1070 | 2022-05-08 | 159 | customer464 | product53 | 0
transaction1071 | 2020-11-07 | 11 | customer374 | product67 | 0
transaction1072 | 2020-04-26 | 86 | customer494 | product15 | 0
transaction1073 | 2022-05-04 | 5 | customer77 | product305 | 0
transaction1074 | 2020-12-03 | 35 | customer246 | product321 | 0
transaction1075 | 2021-02-08 | 154 | customer206 | product317 | 0
transaction1076 | 2021-03-16 | 199 | customer465 | product230 | 0
transaction1077 | 2020-02-13 | 84 | customer99 | product262 | 0
transaction1078 | 2019-02-22 | 100 | customer438 | product216 | 0
transaction1079 | 2020-05-20 | 187 | customer282 | product266 | 0
transaction1080 | 2023-11-15 | 44 | customer209 | product15 | 0
transaction1081 | 2023-01-03 | 87 | customer107 | product356 | 0
transaction1082 | 2020-12-17 | 50 | customer179 | product363 | 0
transaction1083 | 2019-06-01 | 120 | customer217 | product275 | 0
transaction1084 | 2020-06-13 | 59 | customer96 | product378 | 0
transaction1085 | 2021-10-07 | 117 | customer450 | product309 | 0
transaction1086 | 2021-04-09 | 86 | customer89 | product207 | 0
transaction1087 | 2021-01-28 | 123 | customer236 | product362 | 0
transaction1088 | 2023-05-19 | 179 | customer442 | product288 | 0
transaction1089 | 2019-04-27 | 121 | customer279 | product94 | 0
transaction1090 | 2020-02-12 | 138 | customer399 | product265 | 0
transaction1091 | 2022-12-26 | 72 | customer323 | product205 | 0
transaction1092 | 2021-02-08 | 21 | customer17 | product328 | 0
transaction1093 | 2021-03-02 | 178 | customer134 | product122 | 0
transaction1094 | 2020-09-24 | 144 | customer25 | product311 | 0
transaction1095 | 2022-01-06 | 110 | customer496 | product383 | 0
transaction1096 | 2021-07-02 | 122 | customer351 | product311 | 0
transaction1097 | 2019-11-03 | 64 | customer3 | product4 | 0
transaction1098 | 2020-09-23 | 142 | customer135 | product329 | 0
transaction1099 | 2019-01-19 | 32 | customer458 | product164 | 0
transaction1100 | 2023-02-23 | 40 | customer402 | product237 | 0
transaction1101 | 2023-09-03 | 137 | customer72 | product32 | 0
transaction1102 | 2022-10-06 | 137 | customer27 | product44 | 0
transaction1103 | 2019-02-18 | 105 | customer31 | product139 | 0
transaction1104 | 2019-01-02 | 167 | customer106 | product432 | 0
transaction1105 | 2022-12-22 | 171 | customer181 | product291 | 0
transaction1106 | 2020-11-08 | 174 | customer226 | product116 | 0
transaction1107 | 2021-01-05 | 169 | customer366 | product312 | 0
transaction1108 | 2021-12-30 | 15 | customer309 | product391 | 0
transaction1109 | 2022-09-30 | 175 | customer153 | product112 | 0
transaction1110 | 2021-02-11 | 158 | customer277 | product90 | 0
transaction1111 | 2021-06-18 | 43 | customer443 | product388 | 0
transaction1112 | 2021-10-05 | 104 | customer320 | product278 | 0
transaction1113 | 2022-08-29 | 100 | customer265 | product244 | 0
transaction1114 | 2019-06-05 | 155 | customer324 | product432 | 0
transaction1115 | 2019-08-26 | 191 | customer96 | product439 | 0
transaction1116 | 2019-08-11 | 47 | customer382 | product295 | 0
transaction1117 | 2020-08-18 | 192 | customer74 | product127 | 0
transaction1118 | 2021-01-07 | 143 | customer50 | product337 | 0
transaction1119 | 2021-09-10 | 118 | customer494 | product59 | 0
transaction1120 | 2023-06-21 | 18 | customer461 | product182 | 0
transaction1121 | 2021-07-21 | 36 | customer482 | product116 | 0
transaction1122 | 2019-03-27 | 113 | customer348 | product156 | 0
transaction1123 | 2020-06-21 | 55 | customer18 | product117 | 0
transaction1124 | 2021-07-27 | 29 | customer367 | product114 | 0
transaction1125 | 2023-05-28 | 166 | customer23 | product81 | 0
transaction1126 | 2023-07-04 | 26 | customer181 | product311 | 0
transaction1127 | 2019-07-08 | 28 | customer413 | product98 | 0
transaction1128 | 2019-12-31 | 112 | customer23 | product105 | 0
transaction1129 | 2020-07-01 | 91 | customer456 | product125 | 0
transaction1130 | 2023-06-22 | 47 | customer343 | product202 | 0
transaction1131 | 2022-09-02 | 117 | customer82 | product74 | 0
transaction1132 | 2022-12-12 | 90 | customer160 | product480 | 0
transaction1133 | 2023-02-24 | 165 | customer228 | product318 | 0
transaction1134 | 2022-05-06 | 177 | customer463 | product252 | 0
transaction1135 | 2022-10-07 | 178 | customer390 | product350 | 0
transaction1136 | 2023-05-05 | 8 | customer3 | product398 | 0
transaction1137 | 2019-10-20 | 10 | customer169 | product246 | 0
transaction1138 | 2022-07-25 | 17 | customer341 | product150 | 0
transaction1139 | 2021-02-03 | 153 | customer296 | product150 | 0
transaction1140 | 2021-12-13 | 114 | customer100 | product282 | 0
transaction1141 | 2023-06-09 | 93 | customer392 | product3 | 0
transaction1142 | 2023-04-17 | 33 | customer186 | product439 | 0
transaction1143 | 2020-12-05 | 24 | customer364 | product77 | 0
transaction1144 | 2022-05-02 | 114 | customer119 | product428 | 0
transaction1145 | 2020-10-20 | 60 | customer168 | product200 | 0
transaction1146 | 2019-02-19 | 141 | customer417 | product427 | 0
transaction1147 | 2020-09-08 | 106 | customer453 | product482 | 0
transaction1148 | 2022-11-20 | 160 | customer454 | product84 | 0
transaction1149 | 2021-12-16 | 109 | customer310 | product151 | 0
transaction1150 | 2022-08-12 | 27 | customer101 | product318 | 0
transaction1151 | 2021-05-12 | 151 | customer204 | product10 | 0
transaction1152 | 2019-10-13 | 110 | customer32 | product67 | 0
transaction1153 | 2022-08-08 | 146 | customer302 | product461 | 0
transaction1154 | 2019-10-24 | 118 | customer371 | product5 | 0
transaction1155 | 2023-06-18 | 49 | customer251 | product262 | 0
transaction1156 | 2023-10-03 | 16 | customer130 | product14 | 0
transaction1157 | 2020-07-30 | 37 | customer31 | product383 | 0
transaction1158 | 2022-02-18 | 153 | customer121 | product385 | 0
transaction1159 | 2023-07-19 | 11 | customer450 | product197 | 0
transaction1160 | 2023-01-03 | 123 | customer329 | product77 | 0
transaction1161 | 2020-01-14 | 45 | customer242 | product399 | 0
transaction1162 | 2019-05-20 | 165 | customer145 | product194 | 0
transaction1163 | 2020-10-10 | 15 | customer107 | product284 | 0
transaction1164 | 2021-04-27 | 42 | customer285 | product131 | 0
transaction1165 | 2019-10-10 | 54 | customer59 | product180 | 0
transaction1166 | 2023-02-16 | 198 | customer258 | product315 | 0
transaction1167 | 2019-04-15 | 94 | customer474 | product233 | 0
transaction1168 | 2020-09-01 | 39 | customer326 | product221 | 0
transaction1169 | 2022-11-11 | 87 | customer265 | product250 | 0
transaction1170 | 2019-11-05 | 6 | customer306 | product46 | 0
transaction1171 | 2019-06-27 | 20 | customer222 | product466 | 0
transaction1172 | 2023-02-15 | 171 | customer224 | product189 | 0
transaction1173 | 2020-11-10 | 100 | customer164 | product183 | 0
transaction1174 | 2022-02-10 | 47 | customer448 | product150 | 0
transaction1175 | 2020-09-12 | 70 | customer153 | product319 | 0
transaction1176 | 2022-07-16 | 119 | customer80 | product481 | 0
transaction1177 | 2020-02-04 | 36 | customer190 | product477 | 0
transaction1178 | 2023-07-24 | 154 | customer366 | product276 | 0
transaction1179 | 2019-01-16 | 57 | customer153 | product278 | 0
transaction1180 | 2019-07-21 | 32 | customer5 | product269 | 0
transaction1181 | 2021-09-21 | 83 | customer200 | product196 | 0
transaction1182 | 2020-01-17 | 91 | customer313 | product15 | 0
transaction1183 | 2022-03-22 | 110 | customer197 | product472 | 0
transaction1184 | 2020-04-15 | 196 | customer2 | product431 | 0
transaction1185 | 2020-11-16 | 15 | customer120 | product473 | 0
transaction1186 | 2019-10-20 | 105 | customer318 | product357 | 0
transaction1187 | 2020-09-07 | 115 | customer222 | product481 | 0
transaction1188 | 2021-03-12 | 102 | customer242 | product172 | 0
transaction1189 | 2020-03-26 | 47 | customer41 | product242 | 0
transaction1190 | 2021-08-05 | 177 | customer11 | product272 | 0
transaction1191 | 2020-10-07 | 106 | customer341 | product296 | 0
transaction1192 | 2022-07-23 | 173 | customer407 | product27 | 0
transaction1193 | 2023-02-10 | 25 | customer206 | product329 | 0
transaction1194 | 2019-09-25 | 79 | customer431 | product91 | 0
transaction1195 | 2021-10-01 | 127 | customer378 | product209 | 0
transaction1196 | 2019-02-12 | 68 | customer413 | product353 | 0
transaction1197 | 2019-05-01 | 44 | customer364 | product448 | 0
transaction1198 | 2021-11-15 | 198 | customer258 | product356 | 0
transaction1199 | 2021-06-27 | 55 | customer70 | product238 | 0
transaction1200 | 2022-08-18 | 149 | customer52 | product305 | 0
transaction1201 | 2019-01-03 | 37 | customer270 | product76 | 0
transaction1202 | 2021-03-22 | 181 | customer383 | product131 | 0
transaction1203 | 2020-12-25 | 165 | customer214 | product374 | 0
transaction1204 | 2021-11-10 | 27 | customer111 | product483 | 0
transaction1205 | 2023-08-23 | 37 | customer250 | product266 | 0
transaction1206 | 2023-10-31 | 19 | customer323 | product160 | 0
transaction1207 | 2023-08-04 | 161 | customer329 | product133 | 0
transaction1208 | 2022-02-13 | 25 | customer497 | product349 | 0
transaction1209 | 2023-05-25 | 147 | customer84 | product430 | 0
transaction1210 | 2022-08-30 | 88 | customer347 | product220 | 0
transaction1211 | 2019-06-18 | 23 | customer242 | product482 | 0
transaction1212 | 2019-09-01 | 157 | customer61 | product226 | 0
transaction1213 | 2019-07-01 | 26 | customer408 | product130 | 0
transaction1214 | 2020-02-27 | 24 | customer482 | product326 | 0
transaction1215 | 2022-12-07 | 74 | customer345 | product153 | 0
transaction1216 | 2022-02-04 | 187 | customer398 | product72 | 0
transaction1217 | 2019-01-01 | 165 | customer248 | product379 | 0
transaction1218 | 2020-09-08 | 178 | customer210 | product251 | 0
transaction1219 | 2021-01-09 | 37 | customer164 | product276 | 0
transaction1220 | 2022-01-27 | 15 | customer438 | product413 | 0
transaction1221 | 2019-01-26 | 83 | customer361 | product112 | 0
transaction1222 | 2019-04-11 | 37 | customer251 | product288 | 0
transaction1223 | 2022-07-30 | 146 | customer202 | product458 | 0
transaction1224 | 2020-10-09 | 182 | customer312 | product229 | 0
transaction1225 | 2020-09-11 | 166 | customer49 | product369 | 0
transaction1226 | 2020-08-21 | 149 | customer264 | product292 | 0
transaction1227 | 2020-07-02 | 12 | customer222 | product314 | 0
transaction1228 | 2022-08-29 | 52 | customer197 | product199 | 0
transaction1229 | 2022-05-19 | 99 | customer191 | product26 | 0
transaction1230 | 2021-03-29 | 168 | customer131 | product130 | 0
transaction1231 | 2022-05-30 | 79 | customer11 | product482 | 0
transaction1232 | 2019-07-14 | 81 | customer374 | product90 | 0
transaction1233 | 2023-05-25 | 85 | customer265 | product320 | 0
transaction1234 | 2021-11-28 | 98 | customer437 | product106 | 0
transaction1235 | 2021-05-12 | 199 | customer491 | product326 | 0
transaction1236 | 2022-10-03 | 173 | customer413 | product387 | 0
transaction1237 | 2019-06-25 | 19 | customer171 | product281 | 0
transaction1238 | 2021-01-30 | 117 | customer185 | product350 | 0
transaction1239 | 2019-08-01 | 35 | customer147 | product471 | 0
transaction1240 | 2022-02-12 | 117 | customer193 | product158 | 0
transaction1241 | 2021-10-02 | 178 | customer40 | product430 | 0
transaction1242 | 2020-07-17 | 120 | customer418 | product354 | 0
transaction1243 | 2023-10-06 | 93 | customer229 | product180 | 0
transaction1244 | 2022-07-05 | 9 | customer213 | product24 | 0
transaction1245 | 2023-02-05 | 146 | customer22 | product497 | 0
transaction1246 | 2021-11-11 | 190 | customer389 | product63 | 0
transaction1247 | 2023-04-23 | 60 | customer384 | product371 | 0
transaction1248 | 2020-10-18 | 147 | customer476 | product408 | 0
transaction1249 | 2022-09-28 | 154 | customer468 | product295 | 0
transaction1250 | 2023-06-28 | 148 | customer130 | product141 | 0
transaction1251 | 2021-04-02 | 73 | customer128 | product440 | 0
transaction1252 | 2021-04-05 | 113 | customer384 | product216 | 0
transaction1253 | 2019-11-06 | 147 | customer469 | product311 | 0
transaction1254 | 2022-01-06 | 173 | customer28 | product193 | 0
transaction1255 | 2021-10-21 | 157 | customer12 | product174 | 0
transaction1256 | 2023-07-09 | 114 | customer114 | product154 | 0
transaction1257 | 2021-03-27 | 160 | customer13 | product36 | 0
transaction1258 | 2021-12-06 | 99 | customer206 | product469 | 0
transaction1259 | 2019-05-10 | 160 | customer114 | product355 | 0
transaction1260 | 2021-12-01 | 12 | customer85 | product128 | 0
transaction1261 | 2019-09-08 | 109 | customer359 | product185 | 0
transaction1262 | 2022-09-17 | 46 | customer151 | product388 | 0
transaction1263 | 2019-12-11 | 81 | customer357 | product195 | 0
transaction1264 | 2020-05-25 | 174 | customer414 | product108 | 0
transaction1265 | 2022-05-18 | 24 | customer302 | product308 | 0
transaction1266 | 2019-08-10 | 23 | customer35 | product152 | 0
transaction1267 | 2021-08-11 | 184 | customer74 | product228 | 0
transaction1268 | 2023-06-11 | 12 | customer183 | product356 | 0
transaction1269 | 2019-11-05 | 110 | customer123 | product457 | 0
transaction1270 | 2019-04-19 | 185 | customer419 | product258 | 0
transaction1271 | 2019-05-03 | 170 | customer493 | product84 | 0
transaction1272 | 2020-03-21 | 107 | customer197 | product138 | 0
transaction1273 | 2022-02-04 | 35 | customer226 | product138 | 0
transaction1274 | 2019-04-14 | 13 | customer50 | product496 | 0
transaction1275 | 2021-04-11 | 101 | customer371 | product477 | 0
transaction1276 | 2020-03-07 | 75 | customer100 | product122 | 0
transaction1277 | 2020-09-25 | 91 | customer291 | product328 | 0
transaction1278 | 2022-02-17 | 184 | customer146 | product448 | 0
transaction1279 | 2023-02-12 | 137 | customer428 | product278 | 0
transaction1280 | 2020-11-27 | 126 | customer464 | product168 | 0
transaction1281 | 2021-04-10 | 111 | customer319 | product458 | 0
transaction1282 | 2021-09-27 | 6 | customer10 | product192 | 0
transaction1283 | 2022-03-27 | 171 | customer113 | product417 | 0
transaction1284 | 2020-04-05 | 107 | customer100 | product23 | 0
transaction1285 | 2019-02-19 | 166 | customer134 | product473 | 0
transaction1286 | 2019-02-14 | 143 | customer93 | product7 | 0
transaction1287 | 2022-01-27 | 141 | customer109 | product144 | 0
transaction1288 | 2020-12-23 | 138 | customer330 | product334 | 0
transaction1289 | 2022-08-14 | 159 | customer378 | product387 | 0
transaction1290 | 2022-04-01 | 191 | customer312 | product463 | 0
transaction1291 | 2021-02-19 | 155 | customer462 | product260 | 0
transaction1292 | 2023-08-12 | 99 | customer168 | product88 | 0
transaction1293 | 2019-08-18 | 130 | customer479 | product367 | 0
transaction1294 | 2019-11-13 | 108 | customer192 | product343 | 0
transaction1295 | 2019-02-09 | 165 | customer22 | product195 | 0
transaction1296 | 2019-12-02 | 112 | customer98 | product234 | 0
transaction1297 | 2020-03-17 | 42 | customer444 | product476 | 0
transaction1298 | 2021-06-25 | 142 | customer467 | product233 | 0
transaction1299 | 2023-12-11 | 41 | customer361 | product130 | 0
transaction1300 | 2023-05-24 | 174 | customer489 | product248 | 0
transaction1301 | 2022-03-29 | 138 | customer392 | product106 | 0
transaction1302 | 2023-01-31 | 123 | customer135 | product86 | 0
transaction1303 | 2023-10-30 | 142 | customer419 | product276 | 0
transaction1304 | 2019-09-09 | 46 | customer100 | product337 | 0
transaction1305 | 2023-09-01 | 83 | customer492 | product251 | 0
transaction1306 | 2019-12-27 | 117 | customer340 | product267 | 0
transaction1307 | 2023-10-30 | 139 | customer477 | product215 | 0
transaction1308 | 2020-12-27 | 23 | customer486 | product309 | 0
transaction1309 | 2022-05-30 | 123 | customer124 | product176 | 0
transaction1310 | 2021-01-04 | 121 | customer108 | product255 | 0
transaction1311 | 2019-04-24 | 61 | customer475 | product66 | 0
transaction1312 | 2019-01-31 | 104 | customer229 | product173 | 0
transaction1313 | 2019-11-20 | 159 | customer202 | product73 | 0
transaction1314 | 2020-06-24 | 58 | customer269 | product336 | 0
transaction1315 | 2022-12-28 | 30 | customer353 | product357 | 0
transaction1316 | 2021-02-04 | 107 | customer29 | product2 | 0
transaction1317 | 2023-05-14 | 194 | customer152 | product391 | 0
transaction1318 | 2021-08-10 | 34 | customer496 | product44 | 0
transaction1319 | 2019-10-27 | 59 | customer162 | product58 | 0
transaction1320 | 2023-05-21 | 187 | customer337 | product475 | 0
transaction1321 | 2019-11-23 | 30 | customer361 | product181 | 0
transaction1322 | 2023-05-25 | 104 | customer402 | product211 | 0
transaction1323 | 2022-03-30 | 185 | customer312 | product486 | 0
transaction1324 | 2022-08-24 | 163 | customer256 | product356 | 0
transaction1325 | 2023-01-20 | 182 | customer499 | product293 | 0
transaction1326 | 2021-10-03 | 146 | customer493 | product347 | 0
transaction1327 | 2019-01-22 | 105 | customer129 | product50 | 0
transaction1328 | 2023-01-08 | 151 | customer208 | product379 | 0
transaction1329 | 2019-06-03 | 141 | customer417 | product286 | 0
transaction1330 | 2020-02-27 | 123 | customer323 | product288 | 0
transaction1331 | 2022-04-25 | 38 | customer181 | product425 | 0
transaction1332 | 2020-10-13 | 79 | customer197 | product394 | 0
transaction1333 | 2020-06-28 | 42 | customer395 | product361 | 0
transaction1334 | 2020-12-09 | 169 | customer67 | product198 | 0
transaction1335 | 2023-02-06 | 155 | customer363 | product299 | 0
transaction1336 | 2021-06-09 | 34 | customer47 | product117 | 0
transaction1337 | 2023-02-21 | 182 | customer9 | product214 | 0
transaction1338 | 2022-12-19 | 194 | customer161 | product236 | 0
