Transaction ID | Date | Total Cost | Customer ID | Product ID | Discounts/Promotions Applied
transaction894 | 2023-10-10 | 670 | customer131 | product66 | 0
transaction895 | 2023-11-12 | 1206 | customer132 | product66 | 0
transaction896 | 2022-10-07 | 66.5 | customer503 | product276 | 0
transaction897 | 2022-07-24 | 135 | customer845 | product618 | 0
transaction898 | 2021-10-25 | 357 | customer415 | product208 | 0
transaction899 | 2022-11-12 | 42 | customer416 | product208 | 0
transaction900 | 2023-04-09 | 527 | customer930 | product703 | 0
transaction901 | 2023-07-01 | 424 | customer664 | product437 | 0
transaction902 | 2023-04-01 | 36 | customer602 | product375 | 0
transaction903 | 2023-01-21 | 210 | customer924 | product697 | 0
transaction904 | 2023-09-20 | 2145 | customer453 | product227 | 0
transaction905 | 2023-10-04 | 195 | customer454 | product227 | 0
transaction906 | 2022-12-28 | 180 | customer605 | product378 | 0
transaction907 | 2023-05-21 | 240 | customer632 | product405 | 0
transaction908 | 2023-08-17 | 114 | customer949 | product722 | 0
transaction909 | 2023-11-22 | 960 | customer975 | product748 | 0
transaction910 | 2021-10-18 | 7.5 | customer482 | product255 | 0
transaction911 | 2023-07-29 | 192 | customer637 | product410 | 0
transaction912 | 2023-11-03 | 0 | customer614 | product387 | 0
transaction913 | 2022-03-28 | 276 | customer674 | product447 | 0
transaction914 | 2023-01-14 | 2 | customer537 | product310 | 0
transaction915 | 2023-01-28 | 424 | customer876 | product649 | 0
transaction916 | 2022-07-19 | 14 | customer488 | product261 | 0
transaction917 | 2023-07-12 | 231 | customer413 | product207 | 0
transaction918 | 2022-09-22 | 294 | customer414 | product207 | 0
transaction919 | 2023-01-24 | 24 | customer526 | product299 | 0
transaction920 | 2023-09-27 | 270 | customer846 | product619 | 0
transaction921 | 2022-07-10 | 42 | customer931 | product704 | 0
transaction922 | 2021-12-11 | 12 | customer547 | product320 | 0
transaction923 | 2023-03-15 | 1278 | customer794 | product567 | 0
transaction924 | 2023-09-24 | 48.1 | customer511 | product284 | 0
transaction925 | 2023-04-17 | 840 | customer201 | product101 | 0
transaction926 | 2022-06-11 | 480 | customer202 | product101 | 0
transaction927 | 2022-05-16 | 675 | customer947 | product720 | 0
transaction928 | 2022-11-10 | 180 | customer861 | product634 | 0
transaction929 | 2022-02-15 | 4500 | customer233 | product117 | 0
transaction930 | 2023-05-12 | 4800 | customer234 | product117 | 0
transaction931 | 2023-05-22 | 78 | customer831 | product604 | 0
transaction932 | 2023-10-25 | 221 | customer997 | product770 | 0
transaction933 | 2023-10-31 | 16 | customer553 | product326 | 0
transaction934 | 2023-10-31 | 153 | customer573 | product346 | 0
transaction935 | 2023-11-03 | 0 | customer622 | product395 | 0
transaction936 | 2023-11-15 | 154 | customer640 | product413 | 0
transaction937 | 2022-09-15 | 288 | customer988 | product761 | 0
transaction938 | 2022-11-23 | 0 | customer782 | product555 | 0
transaction939 | 2023-06-08 | 396 | customer203 | product102 | 0
transaction940 | 2022-11-19 | 88 | customer204 | product102 | 0
transaction941 | 2022-02-03 | 390 | customer809 | product582 | 0
transaction942 | 2022-07-21 | 168 | customer27 | product14 | 0
transaction943 | 2022-09-19 | 84 | customer28 | product14 | 0
transaction944 | 2023-01-22 | 216 | customer293 | product147 | 0
transaction945 | 2023-01-26 | 162 | customer294 | product147 | 0
transaction946 | 2022-06-19 | 40 | customer644 | product417 | 0
transaction947 | 2022-12-20 | 140 | customer676 | product449 | 0
transaction948 | 2023-01-31 | 154 | customer559 | product332 | 0
transaction949 | 2023-04-12 | 154 | customer642 | product415 | 0
transaction950 | 2022-09-09 | 304 | customer745 | product518 | 0
transaction951 | 2023-10-13 | 153 | customer962 | product735 | 0
transaction952 | 2022-07-08 | 1649 | customer429 | product215 | 0
transaction953 | 2022-07-16 | 388 | customer430 | product215 | 0
transaction954 | 2022-11-04 | 384 | customer946 | product719 | 0
transaction955 | 2022-09-01 | 350 | customer732 | product505 | 0
transaction956 | 2022-04-22 | 360 | customer151 | product76 | 0
transaction957 | 2023-03-30 | 390 | customer152 | product76 | 0
transaction958 | 2023-01-24 | 352 | customer269 | product135 | 0
transaction959 | 2022-05-12 | 88 | customer270 | product135 | 0
transaction960 | 2023-02-12 | 2400 | customer455 | product228 | 0
transaction961 | 2022-09-30 | 605 | customer811 | product584 | 0
transaction962 | 2022-12-25 | 950 | customer107 | product54 | 0
transaction963 | 2022-09-23 | 800 | customer108 | product54 | 0
transaction964 | 2022-05-09 | 30 | customer995 | product768 | 0
transaction965 | 2023-05-11 | 715 | customer147 | product74 | 0
transaction966 | 2023-01-18 | 1170 | customer148 | product74 | 0
transaction967 | 2023-01-11 | 297 | customer1 | product1 | 0
transaction968 | 2022-04-04 | 324 | customer2 | product1 | 0
transaction969 | 2022-01-08 | 153 | customer587 | product360 | 0
transaction970 | 2023-10-31 | 188 | customer177 | product89 | 0
transaction971 | 2021-12-20 | 329 | customer178 | product89 | 0
transaction972 | 2022-11-07 | 3325 | customer912 | product685 | 0
transaction973 | 2023-06-03 | 20 | customer458 | product231 | 0
transaction974 | 2023-08-02 | 250 | customer899 | product672 | 0
transaction975 | 2023-10-27 | 280 | customer723 | product496 | 0
transaction976 | 2023-10-01 | 161.5 | customer581 | product354 | 0
transaction977 | 2022-11-07 | 144 | customer123 | product62 | 0
transaction978 | 2023-03-12 | 312 | customer124 | product62 | 0
transaction979 | 2023-05-31 | 85 | customer287 | product144 | 0
transaction980 | 2021-07-01 | 255 | customer288 | product144 | 0
transaction981 | 2023-08-15 | 0 | customer925 | product698 | 0
transaction982 | 2022-04-22 | 36 | customer597 | product370 | 0
transaction983 | 2022-06-05 | 546 | customer709 | product482 | 0
transaction984 | 2023-03-03 | 0 | customer243 | product122 | 0
transaction985 | 2023-11-01 | 0 | customer244 | product122 | 0
transaction986 | 2023-10-03 | 0 | customer863 | product636 | 0
transaction987 | 2022-08-08 | 418 | customer641 | product414 | 0
transaction988 | 2021-12-28 | 7 | customer534 | product307 | 0
transaction989 | 2021-11-15 | 3780 | customer974 | product747 | 0
transaction990 | 2022-10-20 | 98 | customer496 | product269 | 0
transaction991 | 2022-09-23 | 14 | customer599 | product372 | 0
transaction992 | 2022-06-12 | 35 | customer726 | product499 | 0
transaction993 | 2023-10-30 | 840 | customer735 | product508 | 0
transaction994 | 2021-10-26 | 912 | customer257 | product129 | 0
transaction995 | 2022-06-12 | 1083 | customer258 | product129 | 0
transaction996 | 2022-07-24 | 224 | customer948 | product721 | 0
transaction997 | 2022-03-13 | 6 | customer495 | product268 | 0
transaction998 | 2023-01-23 | 5 | customer551 | product324 | 0
transaction999 | 2022-11-27 | 320 | customer765 | product538 | 0
transaction1000 | 2022-01-02 | 544 | customer762 | product535 | 0
